Analysis_ID,Province,Census_Division,Municipality_ID,Municipality_Name,Market_Zone_ID,Market_Zone_Name,Zone_Type,Is_Official_Zone,Candidate_ID,Candidate_Name,Candidate_Address,Latitude,Longitude,Radius_km,Population,Previous_Population,Population_Growth_Pct,Land_Area_km2,Population_Density,Population_20_34,Age_20_34_Pct,Population_18_34_Estimated,Age_18_34_Pct,Target_Age_Population,Target_Age_Pct,Private_Households,Renter_Households,Renter_Pct,Apartment_Dwellings,Apartment_Pct,Average_Household_Income,Estimated_Median_Income,Labour_Force_Population,Employed_Population,Unemployed_Population,Employment_Rate,Unemployment_Rate,Transit_Stops,Transit_Commuters,Transit_Commuter_Pct,Walking_Commuters,Nearest_College_km,Nearest_University_km,Education_Facilities_Count,Parking_Available,Parking_Spaces,Road_Visibility_Rating,Accessibility_Rating,Total_Gym_Count,Budget_Gym_Count,Midmarket_Gym_Count,Premium_Gym_Count,Boutique_Gym_Count,Independent_Gym_Count,Chain_Gym_Count,Gyms_Per_10k,Budget_Gyms_Per_10k,Population_Per_Gym,Target_Population_Per_Gym,Target_Population_Per_Budget_Gym,No_Budget_Gym_Flag,Nearest_Gym_km,Nearest_Budget_Gym_km,Gyms_With_Verified_Prices,Price_Completeness_Pct,Minimum_Monthly_Fee,Average_Monthly_Fee,Median_Monthly_Fee,Maximum_Monthly_Fee,Average_Joining_Fee,No_Contract_Gym_Count,Free_Trial_Gym_Count,Open_24_7_Count,Personal_Training_Count,Group_Classes_Count,Cardio_Equipment_Count,Free_Weights_Count,Showers_Count,Locker_Count,Parking_Count,Pool_Count,Sauna_Count,Childcare_Count,Women_Only_Area_Count,Accessible_Gym_Count,Average_Service_Count,No_24_7_Gym_Flag,No_Childcare_Gym_Flag,No_Pool_Gym_Flag,No_Women_Only_Gym_Flag,Missing_Service_Count,Service_Gap_Score,Commercial_Space_Available,Floor_Area_sqft,Monthly_Rent,Annual_Rent_Per_sqft,Zoning_Compatible,Parking_Requirement_Met,Property_Condition_Rating,Property_Cost_Score,Property_Suitability_Score,Demand_Score,Growth_Score,Affordability_Fit_Score,Accessibility_Score,Competition_Gap_Score,Property_Score,Opportunity_Score,Municipality_Rank,Market_Zone_Rank,Candidate_Rank,Recommendation_Category,Census_Year,Gym_Data_Date,Property_Data_Date,Census_Completeness_Pct,Gym_Location_Completeness_Pct,Price_Completeness_Pct_Quality,Service_Completeness_Pct,Data_Quality_Score,Missing_Required_Fields,Primary_Census_Source_ID,Boundary_Source_ID,Analysis_Status,Last_Refresh_Date,Limitations
HAM-EAST-HAMILTO-1KM,Ontario,,M0004,Hamilton,HAM-EAST-HAMILTO,East Hamilton,Lower-Density Residential Market,0,HAM-EAST-HAMILTO-C,East Hamilton centroid candidate,Approximate market-zone centroid; no property address collected,43.223877,-79.727585,1,14427,,0.06,16.97,850.1,2557,0.17723221093197666,2870,0.19891317908978748,2870,0.19893255701115964,5720,1921,0.33613298337707787,1780,0.3111888111888112,99835,85635,7028,6144,886,0.5075169337518586,0.12606715993170176,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,1.67,2.34,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,49.7,34.5,40.4,,23.1,,45.7,8,2,50,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
BAR-NORTHWEST-BA-1KM,Ontario,,M0001,Barrie,BAR-NORTHWEST-BA,Northwest Barrie,Mixed Residential Market,0,BAR-NORTHWEST-BA-C,Northwest Barrie centroid candidate,Approximate market-zone centroid; no property address collected,44.395267,-79.715095,1,8053,,0.045,3.66,2076.8,1606,0.21152174485683428,1764,0.23227879777678265,1871,0.232335775487396,2975,1082,0.3641871423763043,983,0.3304201680672269,98175,86010,3975,3422,553,0.5492776886035313,0.13911949685534591,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,1.15,1.15,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,59.6,24.3,40.9,,12,,45.4,3,1,51,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
GRE-SOUTH-GREATE-1KM,Ontario,,M0002,Greater Sudbury / Grand Sudbury,GRE-SOUTH-GREATE,South Greater Sudbury / Grand Sudbury,Lower-Density Residential Market,0,GRE-SOUTH-GREATE-C,South Greater Sudbury / Grand Sudbury centroid candidate,Approximate market-zone centroid; no property address collected,46.474042,-81.002027,1,12064,,0.027999999999999997,44.5,271.1,2695,0.2233882064289385,2927,0.24258550090349962,2927,0.24262267904509283,5697,3031,0.5325953259532595,2848,0.49991223450939093,92725,76731,6089,5382,701,0.5362160007970509,0.11512563639349647,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,1.84,2.35,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,61.4,12.8,28.3,,19,,45.3,2,1,52,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
LON-SOUTHWEST-LO-1KM,Ontario,,M0007,London,LON-SOUTHWEST-LO,Southwest London,Higher-Income Suburban Market,0,LON-SOUTHWEST-LO-C,Southwest London centroid candidate,Approximate market-zone centroid; no property address collected,42.956733,-81.328666,1,7982,,0.1,8.74,913.7,1055,0.1321723878727136,1248,0.15632673515409673,1248,0.1563517915309446,3159,687,0.21774960380348654,497,0.15732826843937955,140410,115527,3823,3406,413,0.5227935533384497,0.10803034266283024,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,2.11,2.11,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,36.1,61.5,81,,11.9,,44.9,8,2,53,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
LON-SOUTHEAST-LO-1KM,Ontario,,M0007,London,LON-SOUTHEAST-LO,Southeast London,Lower-Density Residential Market,0,LON-SOUTHEAST-LO-C,Southeast London centroid candidate,Approximate market-zone centroid; no property address collected,42.957284,-81.199035,1,9699,,0.1,15.7,618,1936,0.1995999752562014,2160,0.2226529476050065,2160,0.22270337148159605,3825,1203,0.31450980392156863,778,0.20339869281045753,86952,77900,4842,4185,640,0.5326460481099656,0.13217678645187939,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,2.55,2.67,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,48.3,61.5,29.9,,14.9,,44.8,9,1,54,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
HAM-SOUTH-2-HAMI-5KM,Ontario,,M0004,Hamilton,HAM-SOUTH-2-HAMI,South 2 Hamilton,Higher-Income Suburban Market,0,HAM-SOUTH-2-HAMI-C,South 2 Hamilton centroid candidate,Approximate market-zone centroid; no property address collected,43.12879,-79.841004,5,19742,,0.06,180.16,109.6,3000,0.15196028771147807,3492,0.17688177489616047,3492,0.17688177489616047,6435,540,0.08411214953271028,140,0.021756021756021756,131010,119270,10410,9490,920,0.6343582887700535,0.08837656099903939,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,7.71,7.8,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,27.4,34.5,86.1,,32.4,,44.7,9,1,55,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WIN-NORTHEAST-WI-3KM,Ontario,,M0012,Windsor,WIN-NORTHEAST-WI,Northeast Windsor,Mixed Residential Market,0,WIN-NORTHEAST-WI-C,Northeast Windsor centroid candidate,Approximate market-zone centroid; no property address collected,42.319523,-82.921813,3,48462,,0.057,14.2,2047.4,5073,0.17446659238165985,5758,0.19803144731954933,9597,0.19803144731954933,11673,3345,0.2867798353909465,2541,0.21768182986378823,94659,82359,13410,10866,2517,0.4522977022977022,0.18769574944071585,,,,,,,,,,,,4,2,,2,1,1,3,0.83,0.41,12116,2399,4799,0,0.92,0.92,,,,,,,,,,0,4,4,4,4,,,,0,0,,0,,2,1,,1,1,3,100,,,,,,,,,,51.5,32.4,35.9,,19.1,,44.6,4,1,56,Lower priority,2021,2026-07-27,,1,0.69,0,0.75,75.3,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
THU-NORTHEAST-TH-5KM,Ontario,,M0010,Thunder Bay,THU-NORTHEAST-TH,Northeast Thunder Bay,Lower-Density Residential Market,0,THU-NORTHEAST-TH-C,Northeast Thunder Bay centroid candidate,Approximate market-zone centroid; no property address collected,48.447982,-89.239197,5,54265,,0.009000000000000001,106.01,511.9,11275,0.2077766516170644,12397,0.2284529623145674,12397,0.2284529623145674,24400,8355,0.34290991175867025,7050,0.2889344262295082,94745,82815,26875,23860,2950,0.5217581456374372,0.10976744186046511,,,,,,,,,,,,1,1,,0,0,0,1,0.18,0.18,54265,12397,12397,0,4.93,4.93,,,,,,,,,,1,0,0,1,1,,,,0,0,,0,,1,0,,1,1,2,0,,,,,,,,,,50,0,36.6,,92.5,,44.3,3,2,57,Lower priority,2021,2026-07-27,,1,1,0,0.75,86.3,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
OSH-NORTHWEST-OS-1KM,Ontario,,M0008,Oshawa,OSH-NORTHWEST-OS,Northwest Oshawa,Higher-Income Suburban Market,0,OSH-NORTHWEST-OS-C,Northwest Oshawa centroid candidate,Approximate market-zone centroid; no property address collected,43.964032,-78.903213,1,3500,,0.1,12.59,278,912,0.26057142857142856,1002,0.2862857142857143,1002,0.2862857142857143,1093,344,0.3179297597042514,48,0.04391582799634035,121229,106678,1831,1560,269,0.5842696629213483,0.14691425450573456,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,1.54,9.81,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,42.9,61.5,69,,4.1,,44.1,8,3,58,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WAT-EAST-WATERLO-1KM,Ontario,,M0011,Waterloo,WAT-EAST-WATERLO,East Waterloo,Student / Young Adult Market,0,WAT-EAST-WATERLO-C,East Waterloo centroid candidate,Approximate market-zone centroid; no property address collected,43.473857,-80.523294,1,11062,,0.157,2.52,3042.7,3402,0.4440441694729423,3581,0.467434150416373,5171,0.46745615621045017,3523,2264,0.6498277841561424,2412,0.6846437695146183,85767,69341,4200,3582,605,0.5408425184961497,0.14404761904761904,,,,,,,,,,,,2,1,,1,0,0,2,1.81,0.9,5531,2586,5171,0,0.74,0.86,,,,,,,,,,1,2,1,2,2,,,,0,0,,0,,2,0,,1,1,2,0,,,,,,,,,,86.6,100,18.2,,7.6,,44,6,1,59,Lower priority,2021,2026-07-27,,1,0.65,0,0.75,74,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WAT-EAST-WATERLO-3KM,Ontario,,M0011,Waterloo,WAT-EAST-WATERLO,East Waterloo,Student / Young Adult Market,0,WAT-EAST-WATERLO-C,East Waterloo centroid candidate,Approximate market-zone centroid; no property address collected,43.473857,-80.523294,3,38307,,0.157,7.55,3042.7,10206,0.4440441694729423,10744,0.467434150416373,17906,0.467434150416373,10569,6792,0.6498277841561424,7236,0.6846437695146183,85767,69341,12600,10746,1815,0.5408425184961497,0.14404761904761904,,,,,,,,,,,,7,2,,2,1,4,3,1.83,0.52,5472,2558,8953,0,0.74,0.86,,,,,,,,,,1,4,3,7,7,,,,0,0,,0,,1.14,0,,1,1,2,0,,,,,,,,,,86.6,100,18.2,,7.5,,44,7,2,60,Lower priority,2021,2026-07-27,,1,0.54,0,0.75,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
GRE-SOUTH-GREATE-5KM,Ontario,,M0002,Greater Sudbury / Grand Sudbury,GRE-SOUTH-GREATE,South Greater Sudbury / Grand Sudbury,Lower-Density Residential Market,0,GRE-SOUTH-GREATE-C,South Greater Sudbury / Grand Sudbury centroid candidate,Approximate market-zone centroid; no property address collected,46.474042,-81.002027,5,60321,,0.027999999999999997,222.52,271.1,13475,0.2233882064289385,14633,0.24258550090349962,14633,0.24258550090349962,28485,15155,0.5325953259532595,14240,0.49991223450939093,92725,76731,30445,26910,3505,0.5362160007970509,0.11512563639349647,,,,,,,,,,,,7,1,,3,2,5,2,1.16,0.17,8617,2090,14633,0,1.84,2.35,,,,,,,,,,0,4,4,7,7,,,,0,0,,0,,1.14,1,,1,1,3,100,,,,,,,,,,61.4,12.8,28.3,,13,,43.8,3,2,61,Lower priority,2021,2026-07-27,,1,0.51,0,0.75,69,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WIN-NORTHEAST-WI-1KM,Ontario,,M0012,Windsor,WIN-NORTHEAST-WI,Northeast Windsor,Mixed Residential Market,0,WIN-NORTHEAST-WI-C,Northeast Windsor centroid candidate,Approximate market-zone centroid; no property address collected,42.319523,-82.921813,1,9692,,0.057,4.73,2047.4,1691,0.17446659238165985,1919,0.19803144731954933,1919,0.1979983491539414,3891,1115,0.2867798353909465,847,0.21768182986378823,94659,82359,4470,3622,839,0.4522977022977022,0.18769574944071585,,,,,,,,,,,,1,1,,0,0,0,1,1.03,1.03,9692,1919,1919,0,0.92,0.92,,,,,,,,,,0,1,1,1,1,,,,0,0,,0,,2,1,,1,1,3,100,,,,,,,,,,51.5,32.4,35.9,,14.9,,43.6,5,2,62,Lower priority,2021,2026-07-27,,1,0.65,0,0.75,74,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WIN-NORTHEAST-WI-5KM,Ontario,,M0012,Windsor,WIN-NORTHEAST-WI,Northeast Windsor,Mixed Residential Market,0,WIN-NORTHEAST-WI-C,Northeast Windsor centroid candidate,Approximate market-zone centroid; no property address collected,42.319523,-82.921813,5,48462,,0.057,23.67,2047.4,8455,0.17446659238165985,9597,0.19803144731954933,9597,0.19803144731954933,19455,5575,0.2867798353909465,4235,0.21768182986378823,94659,82359,22350,18110,4195,0.4522977022977022,0.18769574944071585,,,,,,,,,,,,5,2,,2,1,2,3,1.03,0.41,9692,1919,4799,0,0.92,0.92,,,,,,,,,,0,4,4,5,5,,,,0,0,,0,,1.6,1,,1,1,3,100,,,,,,,,,,51.5,32.4,35.9,,14.9,,43.6,6,3,63,Lower priority,2021,2026-07-27,,1,0.64,0,0.75,73.6,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
BAR-EAST-BARRIE-5KM,Ontario,,M0001,Barrie,BAR-EAST-BARRIE,East Barrie,Higher-Income Suburban Market,0,BAR-EAST-BARRIE-C,East Barrie centroid candidate,Approximate market-zone centroid; no property address collected,44.358293,-79.64323,5,36951,,0.045,25.64,1441.1,6720,0.18186246650970203,7806,0.2112527401152878,7806,0.2112527401152878,12515,2535,0.2026378896882494,1175,0.09388733519776268,125776,113311,20085,17705,2370,0.5981418918918919,0.1179985063480209,,,,,,,,,,,,4,1,,3,2,1,3,1.08,0.27,9238,1952,7806,0,1.75,4.54,,,,,,,,,,0,4,4,4,4,,,,0,0,,0,,2,1,,1,1,3,100,,,,,,,,,,41.5,24.3,78,,14.1,,43.3,4,2,64,Lower priority,2021,2026-07-27,,1,0.6,0,0.75,72.2,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WAT-EAST-WATERLO-5KM,Ontario,,M0011,Waterloo,WAT-EAST-WATERLO,East Waterloo,Student / Young Adult Market,0,WAT-EAST-WATERLO-C,East Waterloo centroid candidate,Approximate market-zone centroid; no property address collected,43.473857,-80.523294,5,38307,,0.157,12.59,3042.7,17010,0.4440441694729423,17906,0.467434150416373,17906,0.467434150416373,17615,11320,0.6498277841561424,12060,0.6846437695146183,85767,69341,21000,17910,3025,0.5408425184961497,0.14404761904761904,,,,,,,,,,,,10,3,,4,3,5,5,2.61,0.78,3831,1791,5969,0,0.74,0.86,,,,,,,,,,2,6,5,10,10,,,,0,0,,0,,1.3,0,,1,1,2,0,,,,,,,,,,86.6,100,18.2,,4.6,,43.3,8,3,65,Lower priority,2021,2026-07-27,,1,0.59,0,0.75,71.7,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
GRE-SOUTH-GREATE-3KM,Ontario,,M0002,Greater Sudbury / Grand Sudbury,GRE-SOUTH-GREATE,South Greater Sudbury / Grand Sudbury,Lower-Density Residential Market,0,GRE-SOUTH-GREATE-C,South Greater Sudbury / Grand Sudbury centroid candidate,Approximate market-zone centroid; no property address collected,46.474042,-81.002027,3,36193,,0.027999999999999997,133.51,271.1,8085,0.2233882064289385,8780,0.24258550090349962,8780,0.24258834581272623,17091,9093,0.5325953259532595,8544,0.49991223450939093,92725,76731,18267,16146,2103,0.5362160007970509,0.11512563639349647,,,,,,,,,,,,5,1,,3,2,3,2,1.38,0.28,7239,1756,8780,0,1.84,2.35,,,,,,,,,,0,4,4,5,5,,,,0,0,,0,,1.6,1,,1,1,3,100,,,,,,,,,,61.4,12.8,28.3,,10.6,,43.2,4,3,66,Lower priority,2021,2026-07-27,,1,0.53,0,0.75,69.8,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WIN-NORTHEAST-2--1KM,Ontario,,M0012,Windsor,WIN-NORTHEAST-2-,Northeast 2 Windsor,Mixed Residential Market,0,WIN-NORTHEAST-2--C,Northeast 2 Windsor centroid candidate,Approximate market-zone centroid; no property address collected,42.312907,-82.971922,1,9930,,0.057,3.77,2226.7,1596,0.18991860631158075,1763,0.20981484125850824,2083,0.20976837865055387,3815,1262,0.3316688567674113,963,0.2524246395806029,81797,68848,3933,3152,780,0.44620611551528877,0.19832189168573605,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,1.34,1.34,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,55.3,32.4,17.6,,15.3,,43.2,7,1,67,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WIN-WEST-WINDSOR-5KM,Ontario,,M0012,Windsor,WIN-WEST-WINDSOR,West Windsor,Lower-Density Residential Market,0,WIN-WEST-WINDSOR-C,West Windsor centroid candidate,Approximate market-zone centroid; no property address collected,42.287448,-83.055502,5,31428,,0.057,32.04,980.9,8035,0.2556637393407153,8889,0.2828369606720122,8889,0.2828369606720122,11645,5230,0.4473909324208725,2895,0.24860455130957493,83139,70863,14100,11355,2750,0.4464320817770788,0.1950354609929078,,,,,,,,,,,,4,2,,0,0,2,2,1.27,0.64,7857,2222,4445,0,0.56,0.56,,,,,,,,,,0,1,1,4,4,,,,0,0,,0,,0.5,1,,1,1,3,100,,,,,,,,,,56.8,32.4,20.3,,11.7,,43.1,8,2,68,Lower priority,2021,2026-07-27,,1,0.64,0,0.75,73.6,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
BAR-EAST-BARRIE-1KM,Ontario,,M0001,Barrie,BAR-EAST-BARRIE,East Barrie,Higher-Income Suburban Market,0,BAR-EAST-BARRIE-C,East Barrie centroid candidate,Approximate market-zone centroid; no property address collected,44.358293,-79.64323,1,7390,,0.045,5.13,1441.1,1344,0.18186246650970203,1561,0.2112527401152878,1561,0.21123139377537212,2503,507,0.2026378896882494,235,0.09388733519776268,125776,113311,4017,3541,474,0.5981418918918919,0.1179985063480209,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,1.75,4.54,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,41.5,24.3,78,,10.8,,42.5,5,3,69,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
WIN-WEST-WINDSOR-1KM,Ontario,,M0012,Windsor,WIN-WEST-WINDSOR,West Windsor,Lower-Density Residential Market,0,WIN-WEST-WINDSOR-C,West Windsor centroid candidate,Approximate market-zone centroid; no property address collected,42.287448,-83.055502,1,6286,,0.057,6.41,980.9,1607,0.2556637393407153,1778,0.2828369606720122,1778,0.2828507795100223,2329,1046,0.4473909324208725,579,0.24860455130957493,83139,70863,2820,2271,550,0.4464320817770788,0.1950354609929078,,,,,,,,,,,,1,1,,0,0,0,1,1.59,1.59,6286,1778,1778,0,0.56,0.56,,,,,,,,,,0,1,1,1,1,,,,0,0,,0,,2,1,,1,1,3,100,,,,,,,,,,56.8,32.4,20.3,,8.9,,42.4,9,3,70,Lower priority,2021,2026-07-27,,1,0.65,0,0.75,74,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
KIN-NORTHEAST-KI-1KM,Ontario,,M0005,Kingston,KIN-NORTHEAST-KI,Northeast Kingston,Lower-Density Residential Market,0,KIN-NORTHEAST-KI-C,Northeast Kingston centroid candidate,Approximate market-zone centroid; no property address collected,44.267952,-76.464041,1,4383,,0.07,13.91,315.1,798,0.18206707734428473,899,0.2051562856490988,899,0.2051106548026466,1799,668,0.36906077348066296,517,0.2873818788215675,107056,93469,2138,1866,262,0.5153272576636289,0.1225444340505145,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,3.37,7.37,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,46.7,41.2,51,,5.6,,42,5,2,71,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
ST--SOUTHWEST-ST-1KM,Ontario,,M0009,St. Catharines,ST--SOUTHWEST-ST,Southwest St. Catharines,Lower-Density Residential Market,0,ST--SOUTHWEST-ST-C,Southwest St. Catharines centroid candidate,Approximate market-zone centroid; no property address collected,43.141598,-79.259964,1,9728,,0.027999999999999997,6.17,803,1087,0.21948067681621775,1214,0.24516415620078344,2385,0.2451685855263158,2024,727,0.3588351431391905,559,0.27618577075098816,104352,82199,2522,2118,400,0.5114706592610481,0.1586042823156225,,,,,,,,,,,,0,0,,0,0,0,0,0,0,,,,1,1.68,2.9,,,,,,,,,,0,0,0,0,0,,,,0,0,,0,,,1,,1,1,3,100,,,,,,,,,,52.5,12.8,35.7,,14.9,,42,1,1,72,Lower priority,2021,2026-07-27,,1,0.6,0,0.6,70,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
HAM-SOUTHEAST-HA-3KM,Ontario,,M0004,Hamilton,HAM-SOUTHEAST-HA,Southeast Hamilton,Higher-Income Suburban Market,0,HAM-SOUTHEAST-HA-C,Southeast Hamilton centroid candidate,Approximate market-zone centroid; no property address collected,43.195201,-79.792599,3,41412,,0.06,40.76,839.5,6882,0.2011327967454013,7747,0.22641906465358513,9376,0.22640780450111078,11574,2511,0.2172333246820659,1251,0.10808709175738725,115206,103356,17688,15606,2148,0.5715855400505438,0.12143826322930801,,,,,,,,,,,,1,1,,0,0,0,1,0.24,0.24,41412,9376,9376,0,0.19,0.19,,,,,,,,,,1,1,0,1,1,,,,0,0,,0,,2,0,,1,1,2,0,,,,,,,,,,41.2,34.5,64.5,,70.1,,41.8,10,1,73,Lower priority,2021,2026-07-27,,1,0.65,0,0.75,74,12,SRC_STATCAN_2021_PROFILE,SRC_STATCAN_2021_DA_GEOGRAPHY,Screening dataset - not property validated,2026-07-27,"Candidate is market-zone centroid; transit, real estate, price and property data not collected; estimated median income from DA aggregation."
