DA_DGUID,DA_ID,Municipality,CSD_DGUID,Census_Year,Characteristic_ID,Characteristic_Name,Value,Flag,Topic_ID,Release_Date,Data_Quality_Flag,TNR_SF_Pct,TNR_LF_Pct
2021S051235100244,35100244,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",340,,10,2022-09-21,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,1402,Renter households,245,,10,2022-09-21,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,520,,15,2022-11-30,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,2224,Population in the labour force,115,,15,2022-11-30,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,2225,Employed population,105,,15,2022-11-30,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,2226,Unemployed population,10,,15,2022-11-30,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,2228,Participation rate,22.1,,15,2022-11-30,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,2229,Employment rate,20.2,,15,2022-11-30,00000,2.3,3.6
2021S051235100244,35100244,Kingston,2021A00053510010,2021,2230,Unemployment rate,8.7,,15,2022-11-30,00000,2.3,3.6
2021S051235100263,35100263,Kingston,2021A00053510010,2021,1,"Population, 2021",568,,1,2022-02-09,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,6,Population density per square kilometre,534.9,,1,2022-02-09,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,7,Land area in square kilometres,1.06,,1,2022-02-09,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,0,,2,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,45,,2,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,90,,2,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,90,,2,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",0,,4,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",,6,7,2022-07-13,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,229,Median total household income in 2020,,6,7,2022-07-13,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",,6,7,2022-07-13,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,238,Average total household income in 2020,,6,7,2022-07-13,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",,6,10,2022-09-21,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,1402,Renter households,,6,10,2022-09-21,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,,6,15,2022-11-30,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,2224,Population in the labour force,,6,15,2022-11-30,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,2225,Employed population,,6,15,2022-11-30,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,2226,Unemployed population,,6,15,2022-11-30,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,2228,Participation rate,,6,15,2022-11-30,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,2229,Employment rate,,6,15,2022-11-30,00999,0,0
2021S051235100263,35100263,Kingston,2021A00053510010,2021,2230,Unemployment rate,,6,15,2022-11-30,00999,0,0
2021S051235100264,35100264,Kingston,2021A00053510010,2021,1,"Population, 2021",487,,1,2022-02-09,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,6,Population density per square kilometre,17.6,,1,2022-02-09,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,7,Land area in square kilometres,27.69,,1,2022-02-09,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,25,,2,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,20,,2,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,20,,2,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,35,,2,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",175,,4,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",175,,7,2022-07-13,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,229,Median total household income in 2020,113000,,7,2022-07-13,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",175,,7,2022-07-13,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,238,Average total household income in 2020,115000,,7,2022-07-13,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",175,,10,2022-09-21,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,1402,Renter households,25,,10,2022-09-21,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,385,,15,2022-11-30,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,2224,Population in the labour force,245,,15,2022-11-30,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,2225,Employed population,200,,15,2022-11-30,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,2226,Unemployed population,40,,15,2022-11-30,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,2228,Participation rate,63.6,,15,2022-11-30,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,2229,Employment rate,51.9,,15,2022-11-30,00000,2.9,4.4
2021S051235100264,35100264,Kingston,2021A00053510010,2021,2230,Unemployment rate,16.3,,15,2022-11-30,00000,2.9,4.4
2021S051235100265,35100265,Kingston,2021A00053510010,2021,1,"Population, 2021",458,,1,2022-02-09,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,6,Population density per square kilometre,11,,1,2022-02-09,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,7,Land area in square kilometres,41.82,,1,2022-02-09,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,30,,2,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,20,,2,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,15,,2,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",170,,4,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",165,,7,2022-07-13,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,229,Median total household income in 2020,105000,,7,2022-07-13,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",170,,7,2022-07-13,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,238,Average total household income in 2020,115000,,7,2022-07-13,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",170,,10,2022-09-21,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,1402,Renter households,20,,10,2022-09-21,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,375,,15,2022-11-30,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,2224,Population in the labour force,255,,15,2022-11-30,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,2225,Employed population,230,,15,2022-11-30,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,2226,Unemployed population,20,,15,2022-11-30,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,2228,Participation rate,68,,15,2022-11-30,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,2229,Employment rate,61.3,,15,2022-11-30,00000,1.2,2.3
2021S051235100265,35100265,Kingston,2021A00053510010,2021,2230,Unemployment rate,7.8,,15,2022-11-30,00000,1.2,2.3
2021S051235100266,35100266,Kingston,2021A00053510010,2021,1,"Population, 2021",503,,1,2022-02-09,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,6,Population density per square kilometre,18.9,,1,2022-02-09,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,7,Land area in square kilometres,26.66,,1,2022-02-09,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,30,,2,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,20,,2,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,30,,2,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",190,,4,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",190,,7,2022-07-13,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,229,Median total household income in 2020,125000,,7,2022-07-13,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",185,,7,2022-07-13,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,238,Average total household income in 2020,135000,,7,2022-07-13,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",185,,10,2022-09-21,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,1402,Renter households,15,,10,2022-09-21,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,385,,15,2022-11-30,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,2224,Population in the labour force,265,,15,2022-11-30,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,2225,Employed population,230,,15,2022-11-30,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,2226,Unemployed population,30,,15,2022-11-30,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,2228,Participation rate,68.8,,15,2022-11-30,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,2229,Employment rate,59.7,,15,2022-11-30,00000,2.1,4.2
2021S051235100266,35100266,Kingston,2021A00053510010,2021,2230,Unemployment rate,11.3,,15,2022-11-30,00000,2.1,4.2
2021S051235100268,35100268,Kingston,2021A00053510010,2021,1,"Population, 2021",642,,1,2022-02-09,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,6,Population density per square kilometre,16.3,,1,2022-02-09,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,7,Land area in square kilometres,39.41,,1,2022-02-09,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,20,,2,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,20,,2,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,40,,2,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,25,,2,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",260,,4,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",260,,7,2022-07-13,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,229,Median total household income in 2020,94000,,7,2022-07-13,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",265,,7,2022-07-13,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,238,Average total household income in 2020,113000,,7,2022-07-13,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",265,,10,2022-09-21,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,1402,Renter households,35,,10,2022-09-21,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,555,,15,2022-11-30,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,2224,Population in the labour force,380,,15,2022-11-30,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,2225,Employed population,310,,15,2022-11-30,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,2226,Unemployed population,70,,15,2022-11-30,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,2228,Participation rate,68.5,,15,2022-11-30,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,2229,Employment rate,55.9,,15,2022-11-30,00000,1.9,1.6
2021S051235100268,35100268,Kingston,2021A00053510010,2021,2230,Unemployment rate,18.4,,15,2022-11-30,00000,1.9,1.6
2021S051235100269,35100269,Kingston,2021A00053510010,2021,1,"Population, 2021",606,,1,2022-02-09,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,6,Population density per square kilometre,49.2,,1,2022-02-09,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,7,Land area in square kilometres,12.32,,1,2022-02-09,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,20,,2,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,15,,2,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,20,,2,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,45,,2,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",245,,4,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",250,,7,2022-07-13,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,229,Median total household income in 2020,95000,,7,2022-07-13,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",235,,7,2022-07-13,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,238,Average total household income in 2020,100000,,7,2022-07-13,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",235,,10,2022-09-21,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,1402,Renter households,15,,10,2022-09-21,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,510,,15,2022-11-30,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,2224,Population in the labour force,255,,15,2022-11-30,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,2225,Employed population,210,,15,2022-11-30,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,2226,Unemployed population,45,,15,2022-11-30,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,2228,Participation rate,50,,15,2022-11-30,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,2229,Employment rate,41.2,,15,2022-11-30,00010,7.2,11.3
2021S051235100269,35100269,Kingston,2021A00053510010,2021,2230,Unemployment rate,17.6,,15,2022-11-30,00010,7.2,11.3
2021S051235100270,35100270,Kingston,2021A00053510010,2021,1,"Population, 2021",839,,1,2022-02-09,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,6,Population density per square kilometre,73.7,,1,2022-02-09,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,7,Land area in square kilometres,11.39,,1,2022-02-09,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,70,,2,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,45,,2,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,35,,2,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",305,,4,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,5,,4,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",305,,7,2022-07-13,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,229,Median total household income in 2020,128000,,7,2022-07-13,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",305,,7,2022-07-13,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,238,Average total household income in 2020,160000,,7,2022-07-13,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",305,,10,2022-09-21,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,1402,Renter households,15,,10,2022-09-21,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,725,,15,2022-11-30,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,2224,Population in the labour force,475,,15,2022-11-30,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,2225,Employed population,440,,15,2022-11-30,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,2226,Unemployed population,25,,15,2022-11-30,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,2228,Participation rate,65.5,,15,2022-11-30,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,2229,Employment rate,60.7,,15,2022-11-30,00000,1.6,2.7
2021S051235100270,35100270,Kingston,2021A00053510010,2021,2230,Unemployment rate,5.3,,15,2022-11-30,00000,1.6,2.7
2021S051235100271,35100271,Kingston,2021A00053510010,2021,1,"Population, 2021",619,,1,2022-02-09,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,6,Population density per square kilometre,95,,1,2022-02-09,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,7,Land area in square kilometres,6.52,,1,2022-02-09,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,20,,2,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,10,,2,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,20,,2,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,20,,2,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",235,,4,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,60,,4,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",235,,7,2022-07-13,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,229,Median total household income in 2020,79000,,7,2022-07-13,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",225,,7,2022-07-13,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,238,Average total household income in 2020,77500,,7,2022-07-13,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",230,,10,2022-09-21,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,1402,Renter households,65,,10,2022-09-21,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,2223,Population aged 15+ by labour force status,395,,15,2022-11-30,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,2224,Population in the labour force,180,,15,2022-11-30,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,2225,Employed population,150,,15,2022-11-30,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,2226,Unemployed population,30,,15,2022-11-30,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,2228,Participation rate,45.6,,15,2022-11-30,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,2229,Employment rate,38,,15,2022-11-30,00000,2.1,3.4
2021S051235100271,35100271,Kingston,2021A00053510010,2021,2230,Unemployment rate,16.7,,15,2022-11-30,00000,2.1,3.4
2021S051235100272,35100272,Kingston,2021A00053510010,2021,1,"Population, 2021",637,,1,2022-02-09,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,6,Population density per square kilometre,41.1,,1,2022-02-09,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,7,Land area in square kilometres,15.5,,1,2022-02-09,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,14,Population aged 15 to 19,45,,2,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,15,Population aged 20 to 24,30,,2,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,41,"Occupied private dwellings by structural type, total",230,,4,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,45,Apartment or flat in a duplex,0,,4,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,228,"Private households income statistics, total",230,,7,2022-07-13,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,229,Median total household income in 2020,119000,,7,2022-07-13,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,237,"Private households income statistics, sample total",235,,7,2022-07-13,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,238,Average total household income in 2020,135000,,7,2022-07-13,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,1400,"Private households by tenure, total",230,,10,2022-09-21,00000,1.3,1.8
2021S051235100272,35100272,Kingston,2021A00053510010,2021,1402,Renter households,25,,10,2022-09-21,00000,1.3,1.8
